Time,54 ZONE VAV:DesPer 1:Des Heat Mass Flow [kg/s],54 ZONE VAV:DesPer 1:Des Heat Cap [W],54 ZONE VAV:DesPer 1:Des Cool Mass Flow [kg/s],54 ZONE VAV:DesPer 1:Des Sens Cool Cap [W],54 ZONE VAV:DesPer 1:Des Tot Cool Cap [W],54 ZONE VAV:DesPer 2:Des Heat Mass Flow [kg/s],54 ZONE VAV:DesPer 2:Des Heat Cap [W],54 ZONE VAV:DesPer 2:Des Cool Mass Flow [kg/s],54 ZONE VAV:DesPer 2:Des Sens Cool Cap [W],54 ZONE VAV:DesPer 2:Des Tot Cool Cap [W],54 ZONE VAV:DesPer 3:Des Heat Mass Flow [kg/s],54 ZONE VAV:DesPer 3:Des Heat Cap [W],54 ZONE VAV:DesPer 3:Des Cool Mass Flow [kg/s],54 ZONE VAV:DesPer 3:Des Sens Cool Cap [W],54 ZONE VAV:DesPer 3:Des Tot Cool Cap [W],54 ZONE VAV:DesPer 4:Des Heat Mass Flow [kg/s],54 ZONE VAV:DesPer 4:Des Heat Cap [W],54 ZONE VAV:DesPer 4:Des Cool Mass Flow [kg/s],54 ZONE VAV:DesPer 4:Des Sens Cool Cap [W],54 ZONE VAV:DesPer 4:Des Tot Cool Cap [W],54 ZONE VAV:DesPer 5:Des Heat Mass Flow [kg/s],54 ZONE VAV:DesPer 5:Des Heat Cap [W],54 ZONE VAV:DesPer 5:Des Cool Mass Flow [kg/s],54 ZONE VAV:DesPer 5:Des Sens Cool Cap [W],54 ZONE VAV:DesPer 5:Des Tot Cool Cap [W],54 ZONE VAV:DesPer 6:Des Heat Mass Flow [kg/s],54 ZONE VAV:DesPer 6:Des Heat Cap [W],54 ZONE VAV:DesPer 6:Des Cool Mass Flow [kg/s],54 ZONE VAV:DesPer 6:Des Sens Cool Cap [W],54 ZONE VAV:DesPer 6:Des Tot Cool Cap [W],54 ZONE VAV:DesPer 7:Des Heat Mass Flow [kg/s],54 ZONE VAV:DesPer 7:Des Heat Cap [W],54 ZONE VAV:DesPer 7:Des Cool Mass Flow [kg/s],54 ZONE VAV:DesPer 7:Des Sens Cool Cap [W],54 ZONE VAV:DesPer 7:Des Tot Cool Cap [W]
11:50:00,3.605732E+01,0.000000E+00,5.726357E+01,9.313921E+05,1.668777E+06,3.605732E+01,0.000000E+00,5.440630E+01,7.434767E+05,1.844571E+06,3.605732E+01,0.000000E+00,5.596604E+01,8.443405E+05,1.911841E+06,3.605732E+01,0.000000E+00,5.590119E+01,8.399883E+05,1.925038E+06,4.902939E+01,1.001192E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.333444E+01,4.429936E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.859333E+01,9.576810E+05,3.605732E+01,0.000000E+00,0.000000E+00
12:00:00,3.605732E+01,0.000000E+00,5.672143E+01,9.305664E+05,1.665749E+06,3.605732E+01,0.000000E+00,5.387269E+01,7.427491E+05,1.841530E+06,3.605732E+01,0.000000E+00,5.542748E+01,8.435560E+05,1.908782E+06,3.605732E+01,0.000000E+00,5.536282E+01,8.392061E+05,1.921978E+06,4.902777E+01,1.001205E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.333294E+01,4.430059E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.859172E+01,9.576943E+05,3.605732E+01,0.000000E+00,0.000000E+00
12:10:00,3.605732E+01,0.000000E+00,5.630410E+01,9.300917E+05,1.663475E+06,3.605732E+01,0.000000E+00,5.346179E+01,7.423481E+05,1.839229E+06,3.605732E+01,0.000000E+00,5.501280E+01,8.431118E+05,1.906478E+06,3.605732E+01,0.000000E+00,5.494830E+01,8.387637E+05,1.919671E+06,4.902625E+01,1.001218E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.333153E+01,4.430175E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.859019E+01,9.577069E+05,3.605732E+01,0.000000E+00,0.000000E+00
12:20:00,3.605732E+01,0.000000E+00,5.604340E+01,9.313760E+05,1.663541E+06,3.605732E+01,0.000000E+00,5.320464E+01,7.436730E+05,1.839287E+06,3.605732E+01,0.000000E+00,5.475357E+01,8.444129E+05,1.906528E+06,3.605732E+01,0.000000E+00,5.468917E+01,8.400659E+05,1.919720E+06,4.902480E+01,1.001230E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.333019E+01,4.430285E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858875E+01,9.577188E+05,3.605732E+01,0.000000E+00,0.000000E+00
12:30:00,3.605732E+01,0.000000E+00,5.595962E+01,9.346472E+05,1.666271E+06,3.605732E+01,0.000000E+00,5.312106E+01,7.469461E+05,1.842039E+06,3.605732E+01,0.000000E+00,5.466996E+01,8.476858E+05,1.909261E+06,3.605732E+01,0.000000E+00,5.460559E+01,8.433392E+05,1.922453E+06,4.902344E+01,1.001241E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332893E+01,4.430389E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858739E+01,9.577300E+05,3.605732E+01,0.000000E+00,0.000000E+00
12:40:00,3.605732E+01,0.000000E+00,5.606181E+01,9.400069E+05,1.671806E+06,3.605732E+01,0.000000E+00,5.321995E+01,7.522676E+05,1.847632E+06,3.605732E+01,0.000000E+00,5.477084E+01,8.530304E+05,1.914819E+06,3.605732E+01,0.000000E+00,5.470641E+01,8.486830E+05,1.928013E+06,4.902215E+01,1.001252E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332773E+01,4.430487E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858610E+01,9.577406E+05,3.605732E+01,0.000000E+00,0.000000E+00
12:50:00,3.605732E+01,0.000000E+00,5.634772E+01,9.474303E+05,1.680105E+06,3.605732E+01,0.000000E+00,5.349912E+01,7.596130E+05,1.856025E+06,3.605732E+01,0.000000E+00,5.505381E+01,8.604197E+05,1.923155E+06,3.605732E+01,0.000000E+00,5.498924E+01,8.560708E+05,1.936350E+06,4.902093E+01,1.001262E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332660E+01,4.430581E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858488E+01,9.577507E+05,3.605732E+01,0.000000E+00,0.000000E+00
13:00:00,3.605732E+01,0.000000E+00,5.679832E+01,9.567039E+05,1.690858E+06,3.605732E+01,0.000000E+00,5.394040E+01,7.687788E+05,1.866907E+06,3.605732E+01,0.000000E+00,5.550022E+01,8.696450E+05,1.933961E+06,3.605732E+01,0.000000E+00,5.543546E+01,8.652937E+05,1.947157E+06,4.901977E+01,1.001271E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332552E+01,4.430669E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858372E+01,9.577602E+05,3.605732E+01,0.000000E+00,0.000000E+00
13:10:00,3.605732E+01,0.000000E+00,5.738313E+01,9.659097E+05,1.701959E+06,3.605732E+01,0.000000E+00,5.451463E+01,7.778621E+05,1.878163E+06,3.605732E+01,0.000000E+00,5.608023E+01,8.787951E+05,1.945121E+06,3.605732E+01,0.000000E+00,5.601523E+01,8.744412E+05,1.958320E+06,4.901868E+01,1.001280E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332451E+01,4.430753E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858263E+01,9.577692E+05,3.605732E+01,0.000000E+00,0.000000E+00
13:20:00,3.605732E+01,0.000000E+00,5.807159E+01,9.762808E+05,1.714548E+06,3.605732E+01,0.000000E+00,5.519223E+01,7.881070E+05,1.890942E+06,3.605732E+01,0.000000E+00,5.676366E+01,8.891079E+05,1.957784E+06,3.605732E+01,0.000000E+00,5.669841E+01,8.847510E+05,1.970987E+06,4.901764E+01,1.001289E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332354E+01,4.430832E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858159E+01,9.577777E+05,3.605732E+01,0.000000E+00,0.000000E+00
13:30:00,3.605732E+01,0.000000E+00,5.883603E+01,9.875063E+05,1.728196E+06,3.605732E+01,0.000000E+00,5.594621E+01,7.992107E+05,1.904808E+06,3.605732E+01,0.000000E+00,5.752304E+01,9.002747E+05,1.971515E+06,3.605732E+01,0.000000E+00,5.745753E+01,8.959148E+05,1.984722E+06,4.901666E+01,1.001297E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332263E+01,4.430907E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.858061E+01,9.577858E+05,3.605732E+01,0.000000E+00,0.000000E+00
13:40:00,3.605732E+01,0.000000E+00,5.967061E+01,9.995211E+05,1.742805E+06,3.605732E+01,0.000000E+00,5.677096E+01,8.111106E+05,1.919660E+06,3.605732E+01,0.000000E+00,5.835275E+01,9.122328E+05,1.986218E+06,3.605732E+01,0.000000E+00,5.828700E+01,9.078702E+05,1.999430E+06,4.901573E+01,1.001304E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332176E+01,4.430978E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857968E+01,9.577935E+05,3.605732E+01,0.000000E+00,0.000000E+00
13:50:00,3.605732E+01,0.000000E+00,6.054285E+01,1.011960E+06,1.757870E+06,3.605732E+01,0.000000E+00,5.763452E+01,8.234476E+05,1.934990E+06,3.605732E+01,0.000000E+00,5.922066E+01,9.246213E+05,2.001390E+06,3.605732E+01,0.000000E+00,5.915472E+01,9.202563E+05,2.014607E+06,4.901484E+01,1.001312E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332094E+01,4.431046E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857880E+01,9.578008E+05,3.605732E+01,0.000000E+00,0.000000E+00
14:00:00,3.605732E+01,0.000000E+00,6.142504E+01,1.024512E+06,1.772994E+06,3.605732E+01,0.000000E+00,5.850929E+01,8.359118E+05,1.950387E+06,3.605732E+01,0.000000E+00,6.009916E+01,9.371298E+05,2.016626E+06,3.605732E+01,0.000000E+00,6.003303E+01,9.327627E+05,2.029849E+06,4.901401E+01,1.001319E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.332016E+01,4.431110E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857796E+01,9.578076E+05,3.605732E+01,0.000000E+00,0.000000E+00
14:10:00,3.605732E+01,0.000000E+00,6.229541E+01,1.034304E+06,1.785173E+06,3.605732E+01,0.000000E+00,5.937361E+01,8.456328E+05,1.962827E+06,3.605732E+01,0.000000E+00,6.096652E+01,9.468872E+05,2.028910E+06,3.605732E+01,0.000000E+00,6.090025E+01,9.425184E+05,2.042138E+06,4.901321E+01,1.001325E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331942E+01,4.431171E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857716E+01,9.578142E+05,3.605732E+01,0.000000E+00,0.000000E+00
14:20:00,3.605732E+01,0.000000E+00,6.313939E+01,1.043801E+06,1.796924E+06,3.605732E+01,0.000000E+00,6.021020E+01,8.550432E+05,1.974792E+06,3.605732E+01,0.000000E+00,6.180549E+01,9.563264E+05,2.040723E+06,3.605732E+01,0.000000E+00,6.173910E+01,9.519561E+05,2.053956E+06,4.901246E+01,1.001331E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331872E+01,4.431229E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857641E+01,9.578204E+05,3.605732E+01,0.000000E+00,0.000000E+00
14:30:00,3.605732E+01,0.000000E+00,6.394757E+01,1.052895E+06,1.808133E+06,3.605732E+01,0.000000E+00,6.100462E+01,8.639803E+05,1.986084E+06,3.605732E+01,0.000000E+00,6.260166E+01,9.652852E+05,2.051870E+06,3.605732E+01,0.000000E+00,6.253519E+01,9.609139E+05,2.065107E+06,4.901174E+01,1.001337E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331806E+01,4.431284E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857570E+01,9.578263E+05,3.605732E+01,0.000000E+00,0.000000E+00
14:40:00,3.605732E+01,0.000000E+00,6.467963E+01,1.061134E+06,1.818214E+06,3.605732E+01,0.000000E+00,6.172579E+01,8.720946E+05,1.996261E+06,3.605732E+01,0.000000E+00,6.332387E+01,9.734128E+05,2.061910E+06,3.605732E+01,0.000000E+00,6.325735E+01,9.690409E+05,2.075152E+06,4.901106E+01,1.001343E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331742E+01,4.431336E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857502E+01,9.578319E+05,3.605732E+01,0.000000E+00,0.000000E+00
14:50:00,3.605732E+01,0.000000E+00,6.533482E+01,1.068509E+06,1.827177E+06,3.605732E+01,0.000000E+00,6.237353E+01,8.793839E+05,2.005343E+06,3.605732E+01,0.000000E+00,6.397205E+01,9.807083E+05,2.070863E+06,3.605732E+01,0.000000E+00,6.390550E+01,9.763360E+05,2.084110E+06,4.901042E+01,1.001348E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331682E+01,4.431385E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857437E+01,9.578372E+05,3.605732E+01,0.000000E+00,0.000000E+00
15:00:00,3.605732E+01,0.000000E+00,6.591270E+01,1.075015E+06,1.835032E+06,3.605732E+01,0.000000E+00,6.294776E+01,8.858470E+05,2.013348E+06,3.605732E+01,0.000000E+00,6.454619E+01,9.871713E+05,2.078748E+06,3.605732E+01,0.000000E+00,6.447963E+01,9.827990E+05,2.092000E+06,4.900981E+01,1.001353E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331625E+01,4.431432E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857376E+01,9.578422E+05,3.605732E+01,0.000000E+00,0.000000E+00
15:10:00,3.605732E+01,0.000000E+00,6.640868E+01,1.077447E+06,1.838483E+06,3.605732E+01,0.000000E+00,6.344384E+01,8.882790E+05,2.016969E+06,3.605732E+01,0.000000E+00,6.504163E+01,9.895970E+05,2.082258E+06,3.605732E+01,0.000000E+00,6.497509E+01,9.852249E+05,2.095514E+06,4.900923E+01,1.001358E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331571E+01,4.431477E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857318E+01,9.578470E+05,3.605732E+01,0.000000E+00,0.000000E+00
15:20:00,3.605732E+01,0.000000E+00,6.682005E+01,1.078928E+06,1.840754E+06,3.605732E+01,0.000000E+00,6.385911E+01,8.898025E+05,2.019447E+06,3.605732E+01,0.000000E+00,6.545576E+01,9.911082E+05,2.084629E+06,3.605732E+01,0.000000E+00,6.538926E+01,9.867365E+05,2.097888E+06,4.900868E+01,1.001363E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331521E+01,4.431518E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857263E+01,9.578515E+05,3.605732E+01,0.000000E+00,0.000000E+00
15:30:00,3.605732E+01,0.000000E+00,6.714525E+01,1.079439E+06,1.841835E+06,3.605732E+01,0.000000E+00,6.419214E+01,8.904008E+05,2.020775E+06,3.605732E+01,0.000000E+00,6.578715E+01,9.916885E+05,2.085850E+06,3.605732E+01,0.000000E+00,6.572070E+01,9.873174E+05,2.099113E+06,4.900816E+01,1.001367E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331472E+01,4.431558E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857211E+01,9.578558E+05,3.605732E+01,0.000000E+00,0.000000E+00
15:40:00,3.605732E+01,0.000000E+00,6.738365E+01,1.078974E+06,1.841722E+06,3.605732E+01,0.000000E+00,6.444241E+01,8.900683E+05,2.020950E+06,3.605732E+01,0.000000E+00,6.603531E+01,9.913324E+05,2.085928E+06,3.605732E+01,0.000000E+00,6.596894E+01,9.869622E+05,2.099195E+06,4.900768E+01,1.001371E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331427E+01,4.431595E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857163E+01,9.578597E+05,3.605732E+01,0.000000E+00,0.000000E+00
15:50:00,3.605732E+01,0.000000E+00,6.753197E+01,1.077495E+06,1.840365E+06,3.605732E+01,0.000000E+00,6.460967E+01,8.888018E+05,2.019975E+06,3.605732E+01,0.000000E+00,6.619987E+01,9.900358E+05,2.084860E+06,3.605732E+01,0.000000E+00,6.613360E+01,9.856667E+05,2.098129E+06,4.900723E+01,1.001374E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331385E+01,4.431630E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857118E+01,9.578634E+05,3.605732E+01,0.000000E+00,0.000000E+00
16:00:00,3.605732E+01,0.000000E+00,6.760977E+01,1.075222E+06,1.838108E+06,3.605732E+01,0.000000E+00,6.469446E+01,8.866076E+05,2.017887E+06,3.605732E+01,0.000000E+00,6.628156E+01,9.878067E+05,2.082684E+06,3.605732E+01,0.000000E+00,6.621541E+01,9.834389E+05,2.095956E+06,4.900681E+01,1.001378E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331345E+01,4.431662E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857076E+01,9.578669E+05,3.605732E+01,0.000000E+00,0.000000E+00
16:10:00,3.605732E+01,0.000000E+00,6.761133E+01,1.071041E+06,1.833762E+06,3.605732E+01,0.000000E+00,6.470181E+01,8.824912E+05,2.013669E+06,3.605732E+01,0.000000E+00,6.628545E+01,9.836514E+05,2.078384E+06,3.605732E+01,0.000000E+00,6.621942E+01,9.792850E+05,2.091659E+06,4.900641E+01,1.001381E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331308E+01,4.431693E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.857036E+01,9.578702E+05,3.605732E+01,0.000000E+00,0.000000E+00
16:20:00,3.605732E+01,0.000000E+00,6.753785E+01,1.066015E+06,1.828409E+06,3.605732E+01,0.000000E+00,6.463451E+01,8.775348E+05,2.008435E+06,3.605732E+01,0.000000E+00,6.621443E+01,9.786531E+05,2.073074E+06,3.605732E+01,0.000000E+00,6.614855E+01,9.742883E+05,2.086352E+06,4.900604E+01,1.001384E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331272E+01,4.431723E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856999E+01,9.578733E+05,3.605732E+01,0.000000E+00,0.000000E+00
16:30:00,3.605732E+01,0.000000E+00,6.739244E+01,1.060179E+06,1.822081E+06,3.605732E+01,0.000000E+00,6.449550E+01,8.717715E+05,2.002216E+06,3.605732E+01,0.000000E+00,6.607161E+01,9.728468E+05,2.066787E+06,3.605732E+01,0.000000E+00,6.600587E+01,9.684836E+05,2.080067E+06,4.900567E+01,1.001387E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331238E+01,4.431751E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856962E+01,9.578763E+05,3.605732E+01,0.000000E+00,0.000000E+00
16:40:00,3.605732E+01,0.000000E+00,6.717430E+01,1.053525E+06,1.814745E+06,3.605732E+01,0.000000E+00,6.428402E+01,8.651926E+05,1.994974E+06,3.605732E+01,0.000000E+00,6.585614E+01,9.662228E+05,2.059485E+06,3.605732E+01,0.000000E+00,6.579054E+01,9.618613E+05,2.072768E+06,4.900532E+01,1.001390E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331205E+01,4.431778E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856927E+01,9.578792E+05,3.605732E+01,0.000000E+00,0.000000E+00
16:50:00,3.605732E+01,0.000000E+00,6.688079E+01,1.046022E+06,1.806351E+06,3.605732E+01,0.000000E+00,6.404207E+01,8.582704E+05,1.987395E+06,3.605732E+01,0.000000E+00,6.556532E+01,9.587510E+05,2.051119E+06,3.605732E+01,0.000000E+00,6.549988E+01,9.543911E+05,2.064404E+06,4.900498E+01,1.001393E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331173E+01,4.431804E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856893E+01,9.578820E+05,3.605732E+01,0.000000E+00,0.000000E+00
17:00:00,3.605732E+01,0.000000E+00,6.650650E+01,1.037611E+06,1.796816E+06,3.605732E+01,0.000000E+00,6.376953E+01,8.510035E+05,1.979486E+06,3.605732E+01,0.000000E+00,6.519382E+01,9.503713E+05,2.041603E+06,3.605732E+01,0.000000E+00,6.512853E+01,9.460132E+05,2.054889E+06,4.900465E+01,1.001396E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331143E+01,4.431829E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856860E+01,9.578847E+05,3.605732E+01,0.000000E+00,0.000000E+00
17:10:00,3.605732E+01,0.000000E+00,6.597404E+01,1.026369E+06,1.783953E+06,3.605732E+01,0.000000E+00,6.333199E+01,8.408301E+05,1.968090E+06,3.605732E+01,0.000000E+00,6.471485E+01,9.397315E+05,2.029561E+06,3.605732E+01,0.000000E+00,6.465708E+01,9.354581E+05,2.042968E+06,4.900434E+01,1.001398E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331113E+01,4.431853E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856829E+01,9.578873E+05,3.605732E+01,0.000000E+00,0.000000E+00
17:20:00,3.605732E+01,0.000000E+00,6.534014E+01,1.013974E+06,1.769082E+06,3.605732E+01,0.000000E+00,6.278898E+01,8.294571E+05,1.954552E+06,3.605732E+01,0.000000E+00,6.416764E+01,9.283120E+05,2.016030E+06,3.605732E+01,0.000000E+00,6.411004E+01,9.240404E+05,2.029437E+06,4.900404E+01,1.001401E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331085E+01,4.431876E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856799E+01,9.578897E+05,3.605732E+01,0.000000E+00,0.000000E+00
17:30:00,3.605732E+01,0.000000E+00,6.466371E+01,1.001092E+06,1.753462E+06,3.605732E+01,0.000000E+00,6.213451E+01,8.168196E+05,1.939099E+06,3.605732E+01,0.000000E+00,6.350858E+01,9.156263E+05,2.000621E+06,3.605732E+01,0.000000E+00,6.345115E+01,9.113567E+05,2.014023E+06,4.900376E+01,1.001403E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331059E+01,4.431898E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856771E+01,9.578921E+05,3.605732E+01,0.000000E+00,0.000000E+00
17:40:00,3.605732E+01,0.000000E+00,6.388072E+01,9.870075E+05,1.736342E+06,3.605732E+01,0.000000E+00,6.136060E+01,8.028313E+05,1.921903E+06,3.605732E+01,0.000000E+00,6.272943E+01,9.015861E+05,1.983498E+06,3.605732E+01,0.000000E+00,6.267221E+01,8.973189E+05,1.996896E+06,4.900348E+01,1.001405E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331033E+01,4.431919E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856744E+01,9.578943E+05,3.605732E+01,0.000000E+00,0.000000E+00
17:50:00,3.605732E+01,0.000000E+00,6.297086E+01,9.714955E+05,1.717546E+06,3.605732E+01,0.000000E+00,6.046103E+01,7.874260E+05,1.903000E+06,3.605732E+01,0.000000E+00,6.182391E+01,8.861245E+05,1.964699E+06,3.605732E+01,0.000000E+00,6.176691E+01,8.818598E+05,1.978097E+06,4.900322E+01,1.001407E+06,3.605732E+01,0.000000E+00,0.000000E+00,4.331009E+01,4.431939E+05,3.605732E+01,0.000000E+00,0.000000E+00,4.856717E+01,9.578965E+05,3.605732E+01,0.000000E+00,0.000000E+00
